cdate,cp,pctlead,pctlag1,pctlag2,pctlag4,pctlag8,pctlag16
1983-07-12,165.530,-0.042,-1.535,-0.928,-1.751,-0.666,-2.129
1983-07-13,165.460,0.332,-0.042,-1.576,-1.253,-1.300,-2.106
1983-07-14,166.010,-1.036,0.332,0.290,-0.640,-1.560,-2.651
1983-07-15,164.290,-0.207,-1.036,-0.707,-2.272,-1.387,-3.918
1983-07-18,163.950,0.531,-0.207,-1.241,-0.955,-2.689,-3.881
1983-07-19,164.820,2.712,0.531,0.323,-0.387,-1.635,-3.280
1983-07-20,169.290,-0.136,2.712,3.257,1.976,1.323,0.493
1983-07-21,169.060,-0.101,-0.136,2.572,2.903,0.565,2.040
1983-07-22,168.890,0.379,-0.101,-0.236,3.013,2.030,1.350
1983-07-25,169.530,0.590,0.379,0.278,2.858,2.460,1.127
1983-07-26,170.530,-1.724,0.590,0.971,0.732,2.723,1.121
1983-07-27,167.590,-1.522,-1.724,-1.144,-0.870,2.009,0.594
1983-07-28,165.040,-1.503,-1.522,-3.219,-2.280,0.665,-2.042
1983-07-29,162.560,-0.320,-1.503,-3.001,-4.111,-1.371,-2.984
1983-08-01,162.040,-0.019,-0.320,-1.818,-4.979,-4.283,-3.017
1983-08-02,162.010,0.883,-0.019,-0.338,-3.330,-4.170,-3.629
1983-08-03,163.440,-1.291,0.883,0.864,-0.969,-3.227,-1.263
1983-08-04,161.330,0.254,-1.291,-0.420,-0.757,-4.837,-2.496
1983-08-05,161.740,-1.583,0.254,-1.040,-0.185,-5.155,-2.572
1983-08-08,159.180,0.597,-1.583,-1.333,-1.747,-5.018,-3.110
1983-08-09,160.130,0.881,0.597,-0.995,-2.025,-2.975,-2.330
1983-08-10,161.540,0.000,0.881,1.483,0.130,-0.627,-1.990
1983-08-11,161.540,0.384,0.000,0.881,-0.124,-0.309,-4.578
1983-08-12,162.160,0.950,0.384,0.384,1.872,0.093,-4.081
1983-08-15,163.700,-0.177,0.950,1.337,2.229,0.159,-3.073
1983-08-16,163.410,1.150,-0.177,0.771,1.158,1.289,-3.610
1983-08-17,165.290,-1.053,1.150,0.971,2.321,2.195,-3.073
1983-08-18,163.550,0.263,-1.053,0.086,0.857,2.745,-2.411
1983-08-19,163.980,0.220,0.263,-0.793,0.171,2.404,-0.642
1983-08-22,164.340,-0.955,0.220,0.483,0.569,1.733,1.095
1983-08-23,162.770,-0.934,-0.955,-0.738,-1.525,0.761,0.451
1983-08-24,161.250,-0.254,-0.934,-1.880,-1.406,-0.561,-0.469
1983-08-25,160.840,0.808,-0.254,-1.186,-1.915,-1.747,-1.591
1983-08-26,162.140,0.068,0.808,0.552,-1.339,-0.777,0.502
1983-08-29,162.250,0.203,0.068,0.877,-0.319,-1.839,0.315
1983-08-30,162.580,1.119,0.203,0.271,0.825,-0.593,2.136
1983-08-31,164.400,-0.103,1.119,1.325,2.213,0.256,2.667
1983-09-01,164.230,0.469,-0.103,1.015,1.289,-0.067,1.665
1983-09-02,165.000,1.752,0.469,0.365,1.695,1.370,2.142
1983-09-06,167.890,0.042,1.752,2.229,3.266,4.118,3.534
1983-09-07,167.960,-0.113,0.042,1.794,2.165,4.427,2.602
1983-09-08,167.770,-0.507,-0.113,-0.071,2.156,3.472,2.668
1983-09-09,166.920,-0.863,-0.507,-0.619,1.164,2.878,0.986
1983-09-12,165.480,-0.411,-0.863,-1.365,-1.435,1.784,1.180
1983-09-13,164.800,0.334,-0.411,-1.270,-1.881,0.243,0.500
1983-09-14,165.350,-0.587,0.334,-0.079,-1.442,0.682,0.615
1983-09-15,164.380,1.138,-0.587,-0.255,-1.522,-0.376,0.989
1983-09-16,166.250,0.824,1.138,0.544,0.465,-0.977,3.101
1983-09-19,167.620,0.966,0.824,1.971,1.711,-0.202,4.215
1983-09-20,169.240,-0.490,0.966,1.798,2.353,0.876,4.379
1983-09-21,168.410,0.802,-0.490,0.471,2.452,0.893,3.797
1983-09-22,169.760,-0.147,0.802,0.307,2.111,2.586,4.416
1983-09-23,169.510,0.330,-0.147,0.653,1.128,2.858,3.108
1983-09-26,170.070,-0.964,0.330,0.183,0.490,2.855,3.556
1983-09-27,168.430,-0.255,-0.964,-0.637,0.012,2.464,2.079
1983-09-28,168.000,-0.458,-0.255,-1.217,-1.037,1.053,0.066
1983-09-29,167.230,-0.694,-0.458,-0.712,-1.345,-0.233,-0.435
1983-09-30,166.070,-0.157,-0.694,-1.149,-2.352,-1.873,-1.013
1983-10-03,165.810,0.277,-0.157,-0.849,-1.556,-1.544,-0.665
1983-10-04,166.270,0.884,0.277,0.120,-1.030,-2.056,0.477
1983-10-05,167.740,1.514,0.884,1.164,0.305,-1.044,1.784
1983-10-06,170.280,0.305,1.514,2.412,2.535,0.123,2.982
1983-10-07,170.800,1.083,0.305,1.824,3.009,1.407,3.906
1983-10-10,172.650,-1.338,1.083,1.392,3.837,2.768,3.850
1983-10-11,170.340,-0.423,-1.338,-0.269,1.550,1.860,1.623
1983-10-12,169.620,0.147,-0.423,-1.755,-0.388,2.138,0.225
1983-10-13,169.870,-0.006,0.147,-0.276,-0.545,2.449,0.867
1983-10-14,169.860,0.336,-0.006,0.141,-1.616,2.159,0.059
1983-10-17,170.430,-1.537,0.336,0.330,0.053,1.604,0.543
1983-10-18,167.810,-0.644,-1.537,-1.207,-1.067,-1.451,-1.329
1983-10-19,166.730,0.150,-0.644,-2.171,-1.848,-2.383,-1.009
1983-10-20,166.980,-0.617,0.150,-0.495,-1.696,-3.284,-0.607
1983-10-21,165.950,0.024,-0.617,-0.468,-2.629,-2.577,-0.765
1983-10-24,165.990,0.289,0.024,-0.593,-1.085,-2.140,-0.048
1983-10-25,166.470,-0.655,0.289,0.313,-0.156,-2.002,0.398
1983-10-26,165.380,-0.327,-0.655,-0.367,-0.958,-2.637,-0.535
1983-10-27,164.840,-0.892,-0.327,-0.979,-0.669,-3.280,-1.729
1983-10-28,163.370,0.110,-0.892,-1.215,-1.578,-2.646,-4.058
1983-10-31,163.550,0.067,0.110,-0.783,-1.754,-1.907,-4.245
1983-11-01,163.660,0.721,0.067,0.178,-1.040,-1.988,-5.207
1983-11-02,164.840,-0.843,0.721,0.789,0.000,-0.669,-3.229
1983-11-03,163.450,-0.618,-0.843,-0.128,0.049,-1.530,-3.638
1983-11-04,162.440,-0.326,-0.618,-1.456,-0.679,-2.421,-4.374
1983-11-07,161.910,-0.093,-0.326,-0.942,-1.069,-2.098,-4.680
1983-11-08,161.760,1.366,-0.093,-0.419,-1.868,-1.868,-5.087
1983-11-09,163.970,0.268,1.366,1.272,0.318,0.367,-2.288
1983-11-10,164.410,1.143,0.268,1.638,1.213,0.526,-1.391
1983-11-11,166.290,0.174,1.143,1.415,2.705,1.607,-0.413
1983-11-14,166.580,-0.732,0.174,1.320,2.980,1.056,0.380
1983-11-15,165.360,0.435,-0.732,-0.559,0.848,1.169,-0.380
1983-11-16,166.080,0.030,0.435,-0.300,1.016,2.241,-0.234
1983-11-17,166.130,-0.626,0.030,0.466,-0.096,2.606,0.454
1983-11-18,165.090,0.582,-0.626,-0.596,-0.894,2.059,0.152
1983-11-21,166.050,0.476,0.582,-0.048,0.417,1.269,1.640
1983-11-22,166.840,0.072,0.476,1.060,0.458,1.478,2.012
1983-11-23,166.960,0.132,0.072,0.548,0.500,0.403,2.016
1983-11-25,167.180,-0.383,0.132,0.204,1.266,0.360,1.420
1983-11-28,166.540,0.823,-0.383,-0.252,0.295,0.714,1.890
1983-11-29,167.910,-0.899,0.823,0.437,0.641,1.102,3.367
1983-11-30,166.400,0.054,-0.899,-0.084,-0.335,0.163,2.773
1983-12-01,166.490,-0.631,0.054,-0.846,-0.413,0.848,2.924
1983-12-02,165.440,0.193,-0.631,-0.577,-0.660,-0.367,0.897
1983-12-05,165.760,-0.175,0.193,-0.438,-1.280,-0.647,0.821
1983-12-06,165.470,0.266,-0.175,0.018,-0.559,-0.892,-0.493
1983-12-07,165.910,-0.428,0.266,0.090,-0.348,-0.760,-0.402
1983-12-08,165.200,-0.073,-0.428,-0.163,-0.145,-0.805,-0.097
1983-12-09,165.080,0.327,-0.073,-0.500,-0.410,-1.685,-0.602
1983-12-12,165.620,-0.417,0.327,0.254,0.091,-0.469,-0.307
1983-12-13,164.930,-0.970,-0.417,-0.091,-0.591,-0.937,-0.097
1983-12-14,163.330,-1.022,-0.970,-1.383,-1.132,-1.275,-1.638
1983-12-15,161.660,0.452,-1.022,-1.983,-2.072,-2.473,-3.105
1983-12-16,162.390,-0.043,0.452,-0.576,-1.950,-1.861,-2.737
1983-12-19,162.320,-0.197,-0.043,0.408,-1.582,-2.164,-2.907
1983-12-20,162.000,0.963,-0.197,-0.240,-0.814,-1.937,-2.726
1983-12-21,163.560,-0.018,0.963,0.764,1.175,-0.921,-2.591
1983-12-22,163.530,-0.190,-0.018,0.944,0.702,-1.262,-1.725
1983-12-23,163.220,0.944,-0.190,-0.208,0.554,-1.037,-1.964
1983-12-27,164.760,0.352,0.944,0.752,1.704,0.876,-0.411
1983-12-28,165.340,-0.290,0.352,1.299,1.088,2.276,-0.253
1983-12-29,164.860,0.042,-0.290,0.061,0.813,1.521,-0.369
1983-12-30,164.930,-0.540,0.042,-0.248,1.048,1.608,-0.591
1984-01-03,164.040,1.670,-0.540,-0.497,-0.437,1.259,-0.702
1984-01-04,166.780,1.217,1.670,1.122,0.871,1.969,1.030
1984-01-05,168.810,0.278,1.217,2.908,2.396,3.229,1.926
1984-01-06,169.280,-0.224,0.278,1.499,2.637,3.713,2.637
1984-01-09,168.900,-0.562,-0.224,0.053,2.963,2.513,3.410
1984-01-10,167.950,-0.089,-0.562,-0.786,0.702,1.579,3.891
1984-01-11,167.800,-0.030,-0.089,-0.651,-0.598,1.783,3.331
1984-01-12,167.750,-0.435,-0.030,-0.119,-0.904,1.710,3.345
1984-01-13,167.020,0.096,-0.435,-0.465,-1.113,1.817,3.099
1984-01-16,167.180,0.389,0.096,-0.340,-0.458,0.240,2.213
1984-01-17,167.830,-0.167,0.389,0.485,0.018,-0.581,2.629
1984-01-18,167.550,-0.304,-0.167,0.221,-0.119,-1.022,2.653
1984-01-19,167.040,-0.497,-0.304,-0.471,0.012,-1.101,1.384
1984-01-20,166.210,-0.806,-0.497,-0.800,-0.580,-1.036,0.526
1984-01-23,164.870,0.649,-0.806,-1.299,-1.764,-1.746,0.006
1984-01-24,165.940,-0.663,0.649,-0.162,-0.961,-1.079,0.612
1984-01-25,164.840,-0.364,-0.663,-0.018,-1.317,-1.305,0.488
1984-01-26,164.240,-0.183,-0.364,-1.024,-1.185,-1.759,-1.523
1984-01-27,163.940,-0.653,-0.183,-0.546,-0.564,-2.318,-2.885
1984-01-30,162.870,0.332,-0.653,-0.834,-1.850,-2.793,-3.787
1984-01-31,163.410,-0.410,0.332,-0.323,-0.868,-2.173,-3.250
1984-02-01,162.740,0.381,-0.410,-0.080,-0.913,-2.088,-3.102
1984-02-02,163.360,-1.500,0.381,-0.031,-0.354,-0.916,-2.646
1984-02-03,160.910,-1.759,-1.500,-1.124,-1.203,-3.031,-4.077
1984-02-06,158.080,0.418,-1.759,-3.232,-3.262,-4.101,-5.353
1984-02-07,158.740,-1.821,0.418,-1.349,-2.458,-3.349,-5.048
1984-02-08,155.850,-0.276,-1.821,-1.411,-4.597,-4.935,-7.138
1984-02-09,155.420,0.566,-0.276,-2.091,-3.412,-4.574,-7.240
1984-02-10,156.300,-0.864,0.566,0.289,-1.126,-4.351,-6.430
1984-02-13,154.950,1.071,-0.864,-0.302,-2.388,-4.787,-6.775
1984-02-14,156.610,-0.230,1.071,0.198,0.488,-4.132,-5.010
1984-02-15,156.250,-0.077,-0.230,0.839,0.534,-2.896,-5.839
1984-02-16,156.130,-0.250,-0.077,-0.306,-0.109,-1.234,-5.284
1984-02-17,155.740,-0.706,-0.250,-0.326,0.510,-1.890,-5.175
1984-02-21,154.640,-0.213,-0.706,-0.954,-1.258,-0.776,-5.673
1984-02-22,154.310,-0.013,-0.213,-0.918,-1.242,-0.714,-5.256
1984-02-23,154.290,2.087,-0.013,-0.226,-1.179,-1.286,-5.581
1984-02-24,157.510,1.136,2.087,2.074,1.137,1.652,-3.214
1984-02-27,159.300,-1.557,1.136,3.247,3.013,1.718,-2.485
1984-02-28,156.820,0.153,-1.557,-0.438,1.627,0.365,-2.542
1984-02-29,157.060,0.719,0.153,-1.406,1.795,0.596,-0.645
1984-03-01,158.190,0.664,0.719,0.874,0.432,1.573,-0.346
1984-03-02,159.240,-0.848,0.664,1.388,-0.038,2.975,2.175
1984-03-05,157.890,-1.039,-0.848,-0.190,0.682,2.320,1.589
1984-03-06,156.250,-1.075,-1.039,-1.878,-0.516,1.270,-0.032
1984-03-07,154.570,0.401,-1.075,-2.103,-2.288,-1.867,-0.245
1984-03-08,155.190,-0.541,0.401,-0.678,-2.543,-2.580,-0.907
1984-03-09,154.350,1.289,-0.541,-0.142,-2.242,-1.575,-1.216
1984-03-12,156.340,0.281,1.289,0.741,0.058,-0.458,0.134
1984-03-13,156.780,-0.006,0.281,1.574,1.430,-0.891,0.668
1984-03-14,156.770,0.408,-0.006,0.275,1.018,-1.551,1.377
1984-03-15,157.410,1.182,0.408,0.402,1.983,-0.304,2.009
1984-03-16,159.270,-0.936,1.182,1.595,1.874,1.933,3.228
1984-03-19,157.780,0.684,-0.936,0.235,0.638,2.077,0.171
1984-03-20,158.860,-0.126,0.684,-0.257,1.333,2.365,-0.276
1984-03-21,158.660,-1.242,-0.126,0.558,0.794,2.792,1.173
1984-03-22,156.690,0.108,-1.242,-1.366,-1.620,0.224,-0.236
1984-03-23,156.860,-0.121,0.108,-1.135,-0.583,0.051,-0.841
1984-03-26,156.670,0.402,-0.121,-0.013,-1.379,-0.064,-1.614
1984-03-27,157.300,1.640,0.402,0.281,-0.857,-0.070,-0.374
1984-03-28,159.880,-0.225,1.640,2.049,2.036,0.383,2.323
1984-03-29,159.520,-0.213,-0.225,1.411,1.696,1.103,3.202
1984-03-30,159.180,-0.754,-0.213,-0.438,1.602,0.201,2.571
1984-04-02,157.980,-0.203,-0.754,-0.965,0.432,-0.429,2.352
1984-04-03,157.660,-0.076,-0.203,-0.955,-1.389,0.619,0.844
1984-04-04,157.540,-1.587,-0.076,-0.279,-1.241,0.434,0.485
1984-04-05,155.040,0.284,-1.587,-1.662,-2.601,-1.040,-1.104
1984-04-06,155.480,-0.019,0.284,-1.308,-1.582,-1.157,-1.226
1984-04-09,155.450,0.270,-0.019,0.264,-1.402,-2.771,-2.398
1984-04-10,155.870,-0.558,0.270,0.251,-1.060,-2.288,-1.211
1984-04-11,155.000,1.761,-0.558,-0.289,-0.026,-2.626,-2.430
1984-04-12,157.730,-0.266,1.761,1.193,1.447,-0.158,-0.586
1984-04-13,157.310,0.642,-0.266,1.490,1.197,-0.222,0.396
1984-04-16,158.320,0.411,0.642,0.374,1.572,0.495,0.931
1984-04-17,158.970,-0.673,0.411,1.055,2.561,2.535,1.468
1984-04-18,157.900,0.076,-0.673,-0.265,0.108,1.556,0.381
1984-04-19,158.020,-0.772,0.076,-0.598,0.451,1.653,-1.163
1984-04-23,156.800,0.810,-0.772,-0.697,-0.960,0.597,-1.705
1984-04-24,158.070,0.367,0.810,0.032,-0.566,1.981,-0.697
1984-04-25,158.650,1.040,0.367,1.180,0.475,0.583,0.424
1984-04-26,160.300,-0.256,1.040,1.411,1.443,1.901,1.674
1984-04-27,159.890,0.100,-0.256,0.782,1.971,0.992,1.492
1984-04-30,160.050,1.018,0.100,-0.156,1.253,0.679,3.231
1984-05-01,161.680,0.136,1.018,1.120,1.910,2.394,3.988
1984-05-02,161.900,-0.432,0.136,1.156,0.998,2.455,4.149
1984-05-03,161.200,-1.297,-0.432,-0.297,0.819,2.806,3.420
1984-05-04,159.110,0.226,-1.297,-1.723,-0.587,0.658,2.652
1984-05-07,159.470,0.658,0.226,-1.073,-1.367,0.517,1.103
1984-05-08,160.520,-0.255,0.658,0.886,-0.852,0.137,2.041
1984-05-09,160.110,-0.069,-0.255,0.401,-0.676,0.138,1.131
1984-05-10,160.000,-0.944,-0.069,-0.324,0.559,-0.031,0.648
1984-05-11,158.490,-0.625,-0.944,-1.012,-0.615,-1.973,0.374
1984-05-14,157.500,0.317,-0.625,-1.562,-1.881,-2.718,-0.329
1984-05-15,158.000,-0.006,0.317,-0.309,-1.318,-1.985,0.765
1984-05-16,157.990,-0.899,-0.006,0.311,-1.256,-0.704,-0.051
1984-05-17,156.570,-0.505,-0.899,-0.905,-1.211,-1.819,-1.311
1984-05-18,155.780,-0.674,-0.505,-1.399,-1.092,-2.953,-2.820
1984-05-21,154.730,-0.549,-0.674,-1.175,-2.070,-3.360,-3.227
1984-05-22,153.880,-0.474,-0.549,-1.220,-2.601,-3.825,-3.855
1984-05-23,153.150,-1.254,-0.474,-1.021,-2.184,-3.369,-5.276
1984-05-24,151.230,0.258,-1.254,-1.722,-2.921,-3.981,-6.590
1984-05-25,151.620,-0.877,0.258,-0.999,-2.010,-4.038,-5.943
1984-05-29,150.290,0.040,-0.877,-0.622,-2.333,-4.874,-5.543
1984-05-30,150.350,0.133,0.040,-0.838,-1.828,-3.973,-5.719
1984-05-31,150.550,1.787,0.133,0.173,-0.450,-3.357,-6.211
1984-06-01,153.240,0.718,1.787,1.922,1.068,-0.963,-4.291
1984-06-04,154.340,-0.447,0.718,2.517,2.695,0.299,-3.538
1984-06-05,153.650,0.885,-0.447,0.268,2.195,0.326,-3.054
1984-06-06,155.010,-0.058,0.885,0.434,2.962,2.500,-1.581
1984-06-07,154.920,0.161,-0.058,0.827,1.096,2.176,-1.949
1984-06-08,155.170,-1.360,0.161,0.103,0.538,3.247,-1.785
1984-06-11,153.060,-0.568,-1.360,-1.201,-0.384,1.802,-2.242
1984-06-12,152.190,-0.039,-0.568,-1.920,-1.819,1.089,-2.305
1984-06-13,152.130,-1.144,-0.039,-0.608,-1.801,-0.724,-1.680
1984-06-14,150.390,-0.904,-1.144,-1.183,-3.080,-2.559,-2.268
1984-06-15,149.030,1.812,-0.904,-2.038,-2.633,-3.007,-2.690
1984-06-18,151.730,0.580,1.812,0.891,-0.302,-2.116,0.331
1984-06-19,152.610,1.461,0.580,2.402,0.316,-1.491,0.653
1984-06-20,154.840,-0.213,1.461,2.050,2.959,-0.213,3.027
1984-06-21,154.510,-0.032,-0.213,1.245,3.677,0.947,2.767
1984-06-22,154.460,-0.317,-0.032,-0.245,1.799,1.492,2.597
1984-06-25,153.970,-0.818,-0.317,-0.349,0.891,1.209,0.476
1984-06-26,152.710,-0.701,-0.818,-1.133,-1.376,1.543,-1.056
1984-06-27,151.640,0.791,-0.701,-1.513,-1.857,1.751,-1.308
1984-06-28,152.840,0.222,0.791,0.085,-1.049,0.732,-1.400
1984-06-29,153.180,0.013,0.222,1.016,-0.513,0.373,-1.123
1984-07-02,153.200,0.326,0.013,0.236,0.321,-1.059,-1.270
1984-07-03,153.700,-0.612,0.326,0.339,1.358,-0.524,0.418
1984-07-05,152.760,-0.340,-0.612,-0.287,-0.052,-1.101,0.375
1984-07-06,152.240,0.736,-0.340,-0.950,-0.614,-1.124,0.072
1984-07-09,153.360,-0.306,0.736,0.393,0.104,0.426,1.975
1984-07-10,152.890,-1.524,-0.306,0.427,-0.527,0.824,2.590
1984-07-11,150.560,-0.352,-1.524,-1.826,-1.440,-1.492,-0.771
1984-07-12,150.030,0.567,-0.352,-1.871,-1.452,-2.056,-1.691
1984-07-13,150.880,0.477,0.567,0.213,-1.617,-1.514,-2.557
1984-07-16,151.600,0.515,0.477,1.046,-0.844,-1.366,-1.883
1984-07-17,152.380,-0.643,0.515,0.994,1.209,-0.249,-1.347
1984-07-18,151.400,-0.680,-0.643,-0.132,0.913,-0.552,-1.669
1984-07-19,150.370,-0.545,-0.680,-1.319,-0.338,-1.950,-1.532
1984-07-20,149.550,-0.401,-0.545,-1.222,-1.352,-2.185,-1.378
1984-07-23,148.950,-0.759,-0.401,-0.944,-2.251,-1.069,-2.545
1984-07-24,147.820,0.683,-0.759,-1.157,-2.365,-1.473,-3.499
1984-07-25,148.830,0.840,0.683,-0.081,-1.024,-1.359,-2.852
1984-07-26,150.080,0.740,0.840,1.529,0.354,-1.003,-2.355
1984-07-27,151.190,-0.661,0.740,1.586,1.504,-0.781,-1.028
1984-07-30,150.190,0.313,-0.661,0.073,1.603,-0.799,-1.347
1984-07-31,150.660,2.270,0.313,-0.351,1.230,0.193,-1.761
1984-08-01,154.080,2.538,2.270,2.590,2.665,3.029,0.778
1984-08-02,157.990,2.760,2.538,4.865,4.498,6.069,4.935
1984-08-03,162.350,0.154,2.760,5.367,8.096,9.830,8.212
1984-08-06,162.600,0.074,0.154,2.918,7.925,9.252,7.768
1984-08-07,162.720,-0.596,0.074,0.228,5.607,8.422,7.335
1984-08-08,161.750,2.343,-0.596,-0.523,2.380,6.985,6.149
1984-08-09,165.540,-0.072,2.343,1.733,1.965,10.220,9.339
1984-08-10,165.420,0.006,-0.072,2.269,1.734,9.797,10.009
1984-08-13,165.430,-0.611,0.006,-0.066,1.665,7.366,10.619
1984-08-14,164.420,-0.985,-0.611,-0.605,1.651,4.070,10.386
1984-08-15,162.800,0.596,-0.985,-1.590,-1.655,0.277,10.134
1984-08-16,163.770,0.226,0.596,-0.395,-0.997,0.720,10.038
1984-08-17,164.140,0.487,0.226,0.823,-0.780,0.873,9.368
1984-08-20,164.940,1.752,0.487,0.714,0.316,1.972,9.095
1984-08-21,167.830,-0.459,1.752,2.248,3.090,1.383,11.745
1984-08-22,167.060,0.036,-0.459,1.285,2.009,0.991,10.885
1984-08-23,167.120,0.233,0.036,-0.423,1.816,1.022,8.463
1984-08-24,167.510,-0.639,0.233,0.269,1.558,1.879,6.026
1984-08-27,166.440,0.577,-0.639,-0.407,-0.828,2.236,2.519
1984-08-28,167.400,-0.185,0.577,-0.066,0.204,2.217,2.952
1984-08-29,167.090,-0.293,-0.185,0.391,-0.018,1.797,2.686
1984-08-30,166.600,0.048,-0.293,-0.478,-0.543,1.006,2.998
1984-08-31,166.680,-1.080,0.048,-0.245,0.144,-0.685,0.689
1984-09-04,164.880,-0.358,-1.080,-1.032,-1.505,-1.305,-0.326
1984-09-05,164.290,0.828,-0.358,-1.434,-1.676,-1.693,-0.689
1984-09-06,165.650,-0.773,0.828,0.467,-0.570,-1.110,0.748
1984-09-07,164.370,-0.067,-0.773,0.049,-1.386,-1.244,0.964
1984-09-10,164.260,0.116,-0.067,-0.839,-0.376,-1.876,0.299
1984-09-11,164.450,0.140,0.116,0.049,0.097,-1.580,0.189
1984-09-12,164.680,1.980,0.140,0.256,-0.586,-1.152,-0.158
1984-09-13,167.940,0.500,1.980,2.122,2.172,0.756,0.066
1984-09-14,168.780,0.053,0.500,2.490,2.752,2.365,1.030
1984-09-17,168.870,-0.722,0.053,0.554,2.688,2.788,1.047
1984-09-18,167.650,-0.423,-0.722,-0.670,1.803,1.207,0.084
1984-09-19,166.940,0.317,-0.423,-1.143,-0.595,1.564,0.300
1984-09-20,167.470,-1.075,0.317,-0.107,-0.776,1.954,0.042
1984-09-21,165.670,-0.235,-1.075,-0.761,-1.895,0.742,-0.850
1984-09-24,165.280,0.206,-0.235,-1.308,-1.414,0.364,-0.792
1984-09-25,165.620,0.399,0.206,-0.030,-0.791,-1.381,-0.636
1984-09-26,166.280,0.409,0.399,0.605,-0.711,-1.481,0.849
1984-09-27,166.960,-0.515,0.409,0.809,0.779,-1.131,1.625
1984-09-28,166.100,-0.891,-0.515,-0.108,0.496,-0.925,0.272
1984-10-01,164.620,-0.626,-0.891,-1.402,-0.604,-1.390,0.152
1984-10-02,163.590,-0.703,-0.626,-1.511,-1.618,-2.317,-0.408
1984-10-03,162.440,0.295,-0.703,-1.324,-2.707,-1.950,-1.222
1984-10-04,162.920,-0.147,0.295,-0.410,-1.915,-1.428,-1.069
1984-10-05,162.680,-0.338,-0.147,0.148,-1.178,-1.775,-3.132
1984-10-08,162.130,-0.284,-0.338,-0.485,-0.892,-2.496,-3.940
1984-10-09,161.670,0.272,-0.284,-0.621,-0.474,-3.168,-4.264
1984-10-10,162.110,0.413,0.272,-0.012,-0.497,-2.402,-3.304
1984-10-11,162.780,0.860,0.413,0.687,0.061,-1.118,-2.492
1984-10-12,164.180,0.968,0.860,1.277,1.264,0.361,-1.965
1984-10-15,165.770,-0.597,0.968,1.837,2.536,2.050,0.060
1984-10-16,164.780,-0.388,-0.597,0.365,1.647,1.142,-0.303
1984-10-17,164.140,2.413,-0.388,-0.983,0.835,0.897,-0.894
1984-10-18,168.100,-0.083,2.413,2.015,2.388,3.682,1.095
1984-10-19,167.960,-0.357,-0.083,2.327,1.321,3.891,0.599
1984-10-22,167.360,-0.161,-0.357,-0.440,1.566,3.239,0.759
1984-10-23,167.090,0.066,-0.161,-0.518,1.797,2.648,1.500
1984-10-24,167.200,-0.532,0.066,-0.096,-0.535,1.839,2.207
1984-10-25,166.310,-0.613,-0.532,-0.467,-0.982,0.326,2.382
1984-10-26,165.290,-0.309,-0.613,-1.142,-1.237,0.309,1.455
1984-10-29,164.780,1.250,-0.309,-0.920,-1.382,0.390,1.291
1984-10-30,166.840,-0.450,1.250,0.938,-0.215,-0.750,2.905
1984-10-31,166.090,0.843,-0.450,0.795,-0.132,-1.113,2.734
1984-11-01,167.490,-0.042,0.843,0.390,1.331,0.078,3.319
1984-11-02,167.420,0.693,-0.042,0.801,1.602,0.197,2.850
1984-11-05,168.580,1.086,0.693,0.651,1.043,0.825,2.680
1984-11-06,170.410,-0.728,1.086,1.786,2.601,2.465,2.799
1984-11-07,169.170,-0.290,-0.728,0.350,1.003,2.347,2.664
1984-11-08,168.680,-0.640,-0.290,-1.015,0.753,2.367,2.766
1984-11-09,167.600,-0.143,-0.640,-0.928,-0.581,0.456,-0.297
1984-11-12,167.360,-0.831,-0.143,-0.783,-1.790,0.765,-0.357
1984-11-13,165.970,0.012,-0.831,-0.973,-1.892,-0.908,-0.831
1984-11-14,165.990,-0.060,0.012,-0.819,-1.595,-0.854,-0.658
1984-11-15,165.890,-1.079,-0.060,-0.048,-1.020,-1.596,-0.783
1984-11-16,164.100,-0.615,-1.079,-1.139,-1.948,-3.703,-1.329
1984-11-19,163.090,0.668,-0.615,-1.688,-1.735,-3.594,-1.331
1984-11-20,164.180,0.201,0.668,0.049,-1.090,-2.668,-0.364
1984-11-21,164.510,1.465,0.201,0.871,-0.832,-1.844,-1.397
1984-11-23,166.920,-0.821,1.465,1.669,1.718,-0.263,0.500
1984-11-26,165.550,0.447,-0.821,0.632,1.508,-0.253,-1.158
1984-11-27,166.290,-0.764,0.447,-0.377,1.285,0.181,-0.675
1984-11-28,165.020,-0.673,-0.764,-0.320,0.310,-0.524,-2.112
1984-11-29,163.910,-0.201,-0.673,-1.431,-1.803,-0.116,-3.814
1984-11-30,163.580,-0.465,-0.201,-0.873,-1.190,0.300,-3.304
1984-12-03,162.820,0.344,-0.465,-0.665,-2.087,-0.828,-3.474
1984-12-04,163.380,-0.783,0.344,-0.122,-0.994,-0.687,-2.518
1984-12-05,162.100,0.407,-0.783,-0.442,-1.104,-2.888,-3.143
1984-12-06,162.760,-0.307,0.407,-0.379,-0.501,-1.685,-1.934
1984-12-07,162.260,0.351,-0.307,0.099,-0.344,-2.423,-2.247
1984-12-10,162.830,0.147,0.351,0.043,-0.337,-1.327,-1.845
1984-12-11,163.070,-0.270,0.147,0.499,0.598,-0.512,-0.628
1984-12-12,162.630,-0.504,-0.270,-0.123,-0.080,-0.581,-0.282
1984-12-13,161.810,0.544,-0.504,-0.773,-0.277,-0.620,-1.444
1984-12-14,162.690,0.565,0.544,0.037,-0.086,-0.422,-1.106
1984-12-17,163.610,2.750,0.565,1.112,0.331,0.932,-1.983
