cdate,cp,pctlead,pctlag1,pctlag2,pctlag4,pctlag8,pctlag16,actual_dir,prob_lr,pdir_lr,eff1d_lr,recent_eff_lr,accuracy_lr,pdir_nb,eff1d_nb,recent_eff_nb,accuracy_nb
2013-03-26,1563.770,-0.059,0.779,0.442,0.325,0.035,2.529,-1.000,0.504,1,-0.059,0.055,False Positive,-1,0.059,-0.055,True Negative
2013-03-27,1562.850,0.406,-0.059,0.719,1.103,0.138,1.498,1.000,0.504,1,0.406,0.302,True Positive,-1,-0.406,-0.302,False Negative
2013-03-28,1569.190,-0.447,0.406,0.347,0.790,1.101,1.799,-1.000,0.493,-1,0.447,0.248,True Negative,-1,0.447,-0.069,True Negative
2013-04-01,1562.170,0.517,-0.447,-0.044,0.675,0.893,1.160,1.000,0.500,-1,-0.517,0.211,False Negative,-1,-0.517,-0.239,False Negative
2013-04-02,1570.250,-1.055,0.517,0.068,0.414,0.740,1.229,-1.000,0.496,-1,1.055,0.266,True Negative,-1,1.055,0.128,True Negative
2013-04-03,1553.690,0.405,-1.055,-0.543,-0.586,0.510,-0.163,1.000,0.501,1,0.405,0.359,True Positive,1,0.405,0.197,True Positive
2013-04-04,1559.980,-0.429,0.405,-0.654,-0.587,0.198,0.483,-1.000,0.501,1,-0.429,0.192,False Positive,-1,0.429,0.364,True Negative
2013-04-05,1553.280,0.630,-0.429,-0.026,-0.569,0.102,-0.080,1.000,0.499,-1,-0.630,-0.023,False Negative,-1,-0.630,0.148,False Negative
2013-04-08,1563.070,0.354,0.630,0.198,-0.457,-0.045,-0.010,1.000,0.496,-1,-0.354,0.009,False Negative,-1,-0.354,0.181,False Negative
2013-04-09,1568.610,1.219,0.354,0.987,0.960,0.369,0.507,1.000,0.494,-1,-1.219,-0.445,False Negative,-1,-1.219,-0.274,False Negative
2013-04-10,1587.730,0.355,1.219,1.578,1.779,1.182,2.296,1.000,0.486,-1,-0.355,-0.597,False Negative,-1,-0.355,-0.426,False Negative
2013-04-11,1593.370,-0.284,0.355,1.578,2.581,1.997,2.908,-1.000,0.485,-1,0.284,-0.455,True Negative,-1,0.284,-0.455,True Negative
2013-04-12,1588.850,-2.297,-0.284,0.071,1.649,1.185,1.934,-1.000,0.502,1,-2.297,-0.788,False Positive,-1,2.297,0.131,True Negative
2013-04-15,1552.360,1.431,-2.297,-2.574,-1.036,-0.086,0.424,1.000,0.529,1,1.431,-0.431,True Positive,1,1.431,0.488,True Positive
2013-04-16,1574.570,-1.433,1.431,-0.899,-0.829,0.935,1.136,-1.000,0.491,-1,1.433,0.099,True Negative,-1,1.433,1.018,True Negative
2013-04-17,1552.010,-0.670,-1.433,-0.023,-2.596,-0.082,0.021,-1.000,0.497,-1,0.670,0.304,True Negative,1,-0.670,0.955,False Positive
2013-04-18,1541.610,0.885,-0.670,-2.093,-2.973,-1.373,-1.417,1.000,0.519,1,0.885,0.424,True Positive,1,0.885,1.075,True Positive
2013-04-19,1555.250,0.466,0.885,0.209,0.186,-0.852,-0.486,1.000,0.506,1,0.466,0.977,True Positive,-1,-0.466,0.523,False Negative
2013-04-22,1562.500,1.042,0.466,1.355,-0.767,-1.589,-0.426,1.000,0.503,1,1.042,0.899,True Positive,-1,-1.042,0.028,False Negative
2013-04-23,1578.780,0.001,1.042,1.513,1.725,-0.916,1.063,1.000,0.508,1,0.001,0.613,True Positive,-1,-0.001,-0.259,False Negative
2013-04-24,1578.790,0.403,0.001,1.043,2.412,-0.633,0.544,1.000,0.514,1,0.403,0.559,True Positive,-1,-0.403,-0.205,False Negative
2013-04-25,1585.160,-0.184,0.403,0.404,1.923,2.113,2.026,-1.000,0.487,-1,0.184,0.419,True Negative,-1,0.184,-0.346,True Negative
2013-04-26,1582.240,0.719,-0.184,0.219,1.263,0.487,1.427,1.000,0.505,1,0.719,0.470,True Positive,-1,-0.719,-0.396,False Negative
2013-04-29,1593.610,0.248,0.719,0.533,0.939,2.680,2.596,1.000,0.475,-1,-0.248,0.212,False Negative,-1,-0.248,-0.237,False Negative
2013-04-30,1597.570,-0.931,0.248,0.969,1.190,3.630,2.207,-1.000,0.462,-1,0.931,0.398,True Negative,-1,0.931,-0.051,True Negative
2013-05-01,1582.700,0.941,-0.931,-0.685,-0.155,1.765,0.898,1.000,0.492,-1,-0.941,0.129,False Negative,-1,-0.941,-0.159,False Negative
2013-05-02,1597.590,1.053,0.941,0.001,0.970,2.246,0.621,1.000,0.477,-1,-1.053,-0.118,False Negative,-1,-1.053,-0.406,False Negative
2013-05-03,1614.420,0.191,1.053,2.004,1.306,2.257,1.321,1.000,0.465,-1,-0.191,-0.300,False Negative,-1,-0.191,-0.300,False Negative
2013-05-06,1617.500,0.523,0.191,1.246,1.248,2.452,1.803,1.000,0.473,-1,-0.523,-0.355,False Negative,-1,-0.523,-0.355,False Negative
2013-05-07,1625.960,0.414,0.523,0.715,2.733,2.574,4.741,1.000,0.491,-1,-0.414,-0.624,False Negative,-1,-0.414,-0.624,False Negative
2013-05-08,1632.690,-0.369,0.414,0.939,2.197,3.189,3.691,-1.000,0.476,-1,0.369,-0.362,True Negative,-1,0.369,-0.362,True Negative
2013-05-09,1626.670,0.432,-0.369,0.044,0.759,2.075,4.811,1.000,0.497,-1,-0.432,-0.238,False Negative,-1,-0.432,-0.238,False Negative
2013-05-10,1633.700,0.004,0.432,0.062,1.002,2.262,5.974,1.000,0.496,-1,-0.004,-0.201,False Negative,-1,-0.004,-0.201,False Negative
2013-05-13,1633.770,1.014,0.004,0.436,0.480,3.227,5.049,1.000,0.478,-1,-1.014,-0.299,False Negative,-1,-1.014,-0.299,False Negative
2013-05-14,1650.340,0.511,1.014,1.019,1.081,3.302,5.622,1.000,0.473,-1,-0.511,-0.318,False Negative,-1,-0.511,-0.318,False Negative
2013-05-15,1658.780,-0.501,0.511,1.531,1.974,2.748,5.067,-1.000,0.480,-1,0.501,-0.292,True Negative,-1,0.501,-0.292,True Negative
2013-05-16,1650.470,1.030,-0.501,0.008,1.027,2.038,4.540,1.000,0.499,-1,-1.030,-0.412,False Negative,-1,-1.030,-0.412,False Negative
2013-05-17,1667.470,-0.071,1.030,0.524,2.063,2.553,5.193,-1.000,0.489,-1,0.071,-0.397,True Negative,-1,0.071,-0.397,True Negative
2013-05-20,1666.290,0.172,-0.071,0.959,0.966,2.058,5.312,1.000,0.491,-1,-0.172,-0.228,False Negative,-1,-0.172,-0.228,False Negative
2013-05-21,1669.160,-0.827,0.172,0.101,0.626,2.612,4.741,-1.000,0.487,-1,0.827,0.039,True Negative,-1,0.827,0.039,True Negative
2013-05-22,1655.350,-0.292,-0.827,-0.657,0.296,1.325,3.617,-1.000,0.507,1,-0.292,-0.119,False Positive,-1,0.292,-0.002,True Negative
2013-05-23,1650.510,-0.055,-0.292,-1.117,-1.017,1.025,4.284,-1.000,0.508,1,-0.055,0.076,False Positive,-1,0.055,0.215,True Negative
2013-05-24,1649.600,0.634,-0.055,-0.347,-1.002,-0.045,3.256,1.000,0.511,1,0.634,0.188,True Positive,-1,-0.634,0.074,False Negative
2013-05-28,1660.060,-0.705,0.634,0.579,-0.545,0.077,2.827,-1.000,0.500,-1,0.705,0.364,True Negative,-1,0.705,0.249,True Negative
2013-05-29,1648.360,0.367,-0.705,-0.075,-0.422,-0.128,1.908,1.000,0.511,1,0.367,0.272,True Positive,-1,-0.367,0.010,False Negative
2013-05-30,1654.410,-1.431,0.367,-0.340,0.236,-0.783,1.750,-1.000,0.519,1,-1.431,0.044,False Positive,-1,1.431,0.238,True Negative
2013-05-31,1630.740,0.594,-1.431,-1.069,-1.143,-2.133,-0.119,1.000,0.536,1,0.594,0.174,True Positive,1,0.594,0.346,True Positive
2013-06-03,1640.420,-0.551,0.594,-0.846,-1.183,-1.722,0.845,-1.000,0.523,1,-0.551,-0.063,False Positive,-1,0.551,0.583,True Negative
2013-06-04,1631.380,-1.378,-0.551,0.039,-1.030,-1.448,-0.142,-1.000,0.516,1,-1.378,-0.480,False Positive,-1,1.378,0.717,True Negative
2013-06-05,1608.900,0.849,-1.378,-1.921,-2.751,-2.521,-1.522,1.000,0.535,1,0.849,-0.383,True Positive,1,0.849,0.961,True Positive
2013-06-06,1622.560,1.283,0.849,-0.541,-0.502,-1.639,-1.683,1.000,0.514,1,1.283,0.159,True Positive,-1,-1.283,0.418,False Negative
2013-06-07,1643.380,-0.035,1.283,2.143,0.180,-1.005,-0.928,-1.000,0.489,-1,0.035,0.048,True Negative,-1,0.035,0.306,True Negative
2013-06-10,1642.810,-1.015,-0.035,1.248,0.701,-0.337,-0.464,-1.000,0.498,-1,1.015,0.361,True Negative,-1,1.015,0.399,True Negative
2013-06-11,1626.130,-0.837,-1.015,-1.050,1.071,-1.709,-2.479,-1.000,0.532,1,-0.837,0.469,False Positive,1,-0.837,-0.044,False Positive
2013-06-12,1612.520,1.478,-0.837,-1.844,-0.619,-1.117,-3.227,1.000,0.520,1,1.478,0.595,True Positive,1,1.478,0.082,True Positive
2013-06-13,1636.360,-0.589,1.478,0.629,-0.427,-0.248,-1.965,-1.000,0.485,-1,0.589,0.456,True Negative,-1,0.589,0.456,True Negative
2013-06-14,1626.730,0.757,-0.589,0.881,-0.979,-0.285,-1.729,1.000,0.490,-1,-0.757,0.298,False Negative,-1,-0.757,0.298,False Negative
2013-06-17,1639.040,0.779,0.757,0.164,0.794,1.873,-0.695,1.000,0.476,-1,-0.779,-0.061,False Negative,-1,-0.779,-0.061,False Negative
2013-06-18,1651.810,-1.385,0.779,1.542,2.437,1.803,0.134,-1.000,0.477,-1,1.385,0.383,True Negative,-1,1.385,0.383,True Negative
2013-06-19,1628.930,-2.501,-1.385,-0.617,-0.454,-0.879,-1.875,-1.000,0.515,1,-2.501,-0.413,False Positive,1,-2.501,-0.413,False Positive
2013-06-20,1588.190,0.267,-2.501,-3.852,-2.369,-3.325,-3.650,1.000,0.559,1,0.267,-0.477,True Positive,1,0.267,-0.477,True Positive
2013-06-21,1592.430,-1.215,0.267,-2.241,-2.844,-2.072,-3.746,-1.000,0.518,1,-1.215,-0.569,False Positive,1,-1.215,-0.569,False Positive
2013-06-24,1573.090,0.950,-1.215,-0.951,-4.766,-2.445,-3.535,1.000,0.510,1,0.950,-0.223,True Positive,1,0.950,-0.223,True Positive
2013-06-25,1588.030,0.959,0.950,-0.276,-2.511,-2.954,-3.194,1.000,0.513,1,0.959,-0.308,True Positive,1,0.959,-0.308,True Positive
2013-06-26,1603.260,0.620,0.959,1.918,0.949,-1.443,-1.724,1.000,0.499,-1,-0.620,0.068,False Negative,-1,-0.620,0.068,False Negative
2013-06-27,1613.200,-0.429,0.620,1.585,1.304,-1.577,0.267,-1.000,0.512,1,-0.429,-0.071,False Positive,-1,0.429,0.101,True Negative
2013-06-28,1606.280,0.540,-0.429,0.188,2.110,-2.756,-1.003,1.000,0.541,1,0.540,0.280,True Positive,-1,-0.540,0.236,False Negative
2013-07-01,1614.960,-0.054,0.540,0.109,1.696,-0.858,-1.729,-1.000,0.511,1,-0.054,0.079,False Positive,-1,0.054,0.056,True Negative
2013-07-02,1614.080,0.082,-0.054,0.486,0.675,1.630,-1.749,1.000,0.476,-1,-0.082,-0.129,False Negative,-1,-0.082,-0.152,False Negative
2013-07-03,1615.410,1.020,0.082,0.028,0.137,1.443,-0.659,1.000,0.482,-1,-1.020,-0.209,False Negative,-1,-1.020,-0.232,False Negative
2013-07-05,1631.890,0.525,1.020,1.103,1.594,3.738,1.201,1.000,0.455,-1,-0.525,-0.228,False Negative,-1,-0.525,-0.423,False Negative
2013-07-08,1640.460,0.723,0.525,1.551,1.579,3.302,0.251,1.000,0.456,-1,-0.723,-0.481,False Negative,-1,-0.723,-0.459,False Negative
2013-07-09,1652.320,0.018,0.723,1.252,2.369,3.060,1.573,1.000,0.468,-1,-0.018,-0.474,False Negative,-1,-0.018,-0.474,False Negative
2013-07-10,1652.620,1.355,0.018,0.741,2.303,2.444,0.829,1.000,0.480,-1,-1.355,-0.728,False Negative,-1,-1.355,-0.728,False Negative
2013-07-11,1675.020,0.309,1.355,1.374,2.643,4.279,1.405,1.000,0.451,-1,-0.309,-0.586,False Negative,-1,-0.309,-0.586,False Negative
2013-07-12,1680.190,0.137,0.309,1.668,2.422,4.039,3.147,1.000,0.460,-1,-0.137,-0.508,False Negative,-1,-0.137,-0.508,False Negative
2013-07-15,1682.500,-0.371,0.137,0.447,1.827,4.239,5.938,-1.000,0.474,-1,0.371,-0.290,True Negative,-1,0.371,-0.290,True Negative
2013-07-16,1676.260,0.277,-0.371,-0.234,1.430,3.767,5.264,1.000,0.483,-1,-0.277,-0.341,False Negative,-1,-0.277,-0.341,False Negative
2013-07-17,1680.910,0.503,0.277,-0.095,0.352,3.004,6.854,1.000,0.489,-1,-0.503,-0.171,False Negative,-1,-0.503,-0.171,False Negative
2013-07-18,1689.370,0.161,0.503,0.782,0.546,2.981,6.381,1.000,0.481,-1,-0.161,-0.141,False Negative,-1,-0.161,-0.141,False Negative
2013-07-19,1692.090,0.203,0.161,0.665,0.570,2.407,5.541,1.000,0.487,-1,-0.203,-0.155,False Negative,-1,-0.203,-0.155,False Negative
2013-07-22,1695.530,-0.185,0.203,0.365,1.150,2.596,5.104,-1.000,0.488,-1,0.185,-0.192,True Negative,-1,0.185,-0.192,True Negative
2013-07-23,1692.390,-0.381,-0.185,0.018,0.683,1.037,5.361,-1.000,0.510,1,-0.381,-0.213,False Positive,-1,0.381,-0.060,True Negative
2013-07-24,1685.940,0.256,-0.381,-0.566,-0.203,0.342,4.395,1.000,0.517,1,0.256,-0.061,True Positive,-1,-0.256,-0.011,False Negative
2013-07-25,1690.250,0.083,0.256,-0.126,-0.109,0.461,4.719,1.000,0.510,1,0.083,-0.012,True Positive,-1,-0.083,0.005,False Negative
2013-07-26,1691.650,-0.374,0.083,0.339,-0.229,0.918,4.720,-1.000,0.501,1,-0.374,-0.046,False Positive,-1,0.374,0.120,True Negative
2013-07-29,1685.330,0.037,-0.374,-0.291,-0.417,0.263,3.275,1.000,0.511,1,0.037,-0.076,True Positive,-1,-0.037,0.076,False Negative
2013-07-30,1685.960,-0.014,0.037,-0.336,0.001,-0.202,2.774,-1.000,0.515,1,-0.014,-0.002,False Positive,-1,0.014,0.002,True Negative
2013-07-31,1685.730,1.254,-0.014,0.024,-0.267,-0.376,2.022,1.000,0.511,1,1.254,0.197,True Positive,-1,-1.254,-0.197,False Negative
2013-08-01,1706.870,0.164,1.254,1.240,0.900,0.669,3.283,1.000,0.493,-1,-0.164,0.148,False Negative,-1,-0.164,-0.213,False Negative
2013-08-02,1709.670,-0.148,0.164,1.420,1.444,1.021,2.069,-1.000,0.491,-1,0.148,0.252,True Negative,-1,0.148,-0.259,True Negative
2013-08-05,1707.140,-0.572,-0.148,0.016,1.256,1.257,1.604,-1.000,0.498,-1,0.572,0.359,True Negative,-1,0.572,-0.137,True Negative
2013-08-06,1697.370,-0.381,-0.572,-0.719,0.691,0.421,0.884,-1.000,0.511,1,-0.381,0.286,False Positive,-1,0.381,-0.063,True Negative
2013-08-07,1690.910,0.389,-0.381,-0.951,-0.935,-0.044,0.874,1.000,0.510,1,0.389,0.113,True Positive,-1,-0.389,0.110,False Negative
2013-08-08,1697.480,-0.357,0.389,0.006,-0.713,0.721,0.986,-1.000,0.491,-1,0.357,0.217,True Negative,-1,0.357,0.214,True Negative
2013-08-09,1691.420,-0.115,-0.357,0.030,-0.921,0.324,0.121,-1.000,0.495,-1,0.115,0.210,True Negative,-1,0.115,0.207,True Negative
2013-08-12,1689.470,0.278,-0.115,-0.472,-0.465,0.222,-0.155,1.000,0.500,1,0.278,0.152,True Positive,-1,-0.278,0.037,False Negative
2013-08-13,1694.160,-0.518,0.278,0.162,0.192,-0.745,-0.081,-1.000,0.509,1,-0.518,0.124,False Positive,-1,0.518,0.065,True Negative
2013-08-14,1685.390,-1.428,-0.518,-0.241,-0.712,-1.420,-0.414,-1.000,0.518,1,-1.428,-0.239,False Positive,-1,1.428,0.428,True Negative
2013-08-15,1661.320,-0.330,-1.428,-1.938,-1.780,-2.684,-1.460,-1.000,0.542,1,-0.330,-0.377,False Positive,1,-0.330,0.291,False Positive
2013-08-16,1655.830,-0.590,-0.330,-1.754,-1.991,-2.447,-2.036,-1.000,0.530,1,-0.590,-0.518,False Positive,1,-0.590,0.150,False Positive
2013-08-19,1646.060,0.382,-0.590,-0.919,-2.839,-2.652,-2.695,1.000,0.521,1,0.382,-0.497,True Positive,1,0.382,0.282,True Positive
2013-08-20,1652.350,-0.578,0.382,-0.210,-1.960,-2.659,-1.957,-1.000,0.518,1,-0.578,-0.509,False Positive,1,-0.578,0.062,False Positive
2013-08-21,1642.800,0.862,-0.578,-0.198,-1.115,-2.875,-2.560,1.000,0.526,1,0.862,-0.051,True Positive,1,0.862,-0.051,True Positive
2013-08-22,1656.960,0.395,0.862,0.279,0.068,-1.924,-1.707,1.000,0.514,1,0.395,0.094,True Positive,-1,-0.395,-0.064,False Negative
2013-08-23,1663.500,-0.404,0.395,1.260,1.059,-1.810,-2.541,-1.000,0.508,1,-0.404,0.131,False Positive,-1,0.404,0.135,True Negative
2013-08-26,1656.780,-1.587,-0.404,-0.011,0.268,-1.698,-3.094,-1.000,0.515,1,-1.587,-0.262,False Positive,-1,1.587,0.376,True Negative
2013-08-27,1630.480,0.275,-1.587,-1.985,-0.750,-1.856,-4.491,1.000,0.528,1,0.275,-0.092,True Positive,1,0.275,0.547,True Positive
2013-08-28,1634.960,0.196,0.275,-1.317,-1.328,-1.260,-3.677,1.000,0.508,1,0.196,-0.225,True Positive,1,0.196,0.413,True Positive
2013-08-29,1638.170,-0.317,0.196,0.472,-1.523,-0.479,-3.119,-1.000,0.486,-1,0.317,-0.241,True Negative,-1,0.317,0.556,True Negative
2013-08-30,1632.970,0.416,-0.317,-0.122,-1.437,-1.173,-3.800,1.000,0.499,-1,-0.416,-0.243,False Negative,1,0.416,0.558,True Positive
2013-09-03,1639.770,0.812,0.416,0.098,0.570,-0.184,-3.054,1.000,0.494,-1,-0.812,-0.088,False Negative,-1,-0.812,0.078,False Negative
2013-09-04,1653.080,0.121,0.812,1.231,1.108,-0.234,-2.154,1.000,0.490,-1,-0.121,-0.167,False Negative,-1,-0.121,-0.001,False Negative
2013-09-05,1655.080,0.005,0.121,0.934,1.032,-0.506,-2.307,1.000,0.497,-1,-0.005,-0.207,False Negative,-1,-0.005,-0.041,False Negative
2013-09-06,1655.170,0.999,0.005,0.126,1.359,-0.097,-1.793,1.000,0.502,1,0.999,-0.071,True Positive,-1,-0.999,-0.304,False Negative
2013-09-09,1671.710,0.735,0.999,1.005,1.948,2.529,0.625,1.000,0.470,-1,-0.735,-0.135,False Negative,-1,-0.735,-0.534,False Negative
2013-09-10,1683.990,0.305,0.735,1.741,1.870,2.999,1.701,1.000,0.463,-1,-0.305,-0.033,False Negative,-1,-0.305,-0.433,False Negative
2013-09-11,1689.130,-0.338,0.305,1.042,2.057,3.111,2.617,-1.000,0.473,-1,0.338,0.058,True Negative,-1,0.338,-0.341,True Negative
2013-09-12,1683.420,0.271,-0.338,-0.034,1.707,3.089,1.880,1.000,0.480,-1,-0.271,0.005,False Negative,-1,-0.271,-0.394,False Negative
2013-09-13,1687.990,0.569,0.271,-0.067,0.974,2.941,2.751,1.000,0.479,-1,-0.569,-0.308,False Negative,-1,-0.569,-0.308,False Negative
2013-09-16,1697.600,0.422,0.569,0.842,0.808,2.693,2.453,1.000,0.472,-1,-0.422,-0.246,False Negative,-1,-0.422,-0.246,False Negative
2013-09-17,1704.760,1.218,0.422,0.993,0.925,3.002,2.480,1.000,0.468,-1,-1.218,-0.428,False Negative,-1,-1.218,-0.428,False Negative
2013-09-18,1725.520,-0.184,1.218,1.645,2.501,4.250,4.149,-1.000,0.458,-1,0.184,-0.459,True Negative,-1,0.184,-0.459,True Negative
2013-09-19,1722.340,-0.722,-0.184,1.031,2.035,3.029,5.634,-1.000,0.486,-1,0.722,-0.261,True Negative,-1,0.722,-0.261,True Negative
2013-09-20,1709.910,-0.472,-0.722,-0.905,0.725,1.539,4.584,-1.000,0.511,1,-0.472,-0.241,False Positive,-1,0.472,-0.052,True Negative
2013-09-23,1701.840,-0.260,-0.472,-1.190,-0.171,0.752,3.887,-1.000,0.515,1,-0.260,-0.209,False Positive,-1,0.260,0.084,True Negative
2013-09-24,1697.420,-0.274,-0.260,-0.730,-1.628,0.832,3.947,-1.000,0.503,1,-0.274,-0.020,False Positive,-1,0.274,0.382,True Negative
2013-09-25,1692.770,0.349,-0.274,-0.533,-1.717,0.283,3.232,1.000,0.506,1,0.349,0.013,True Positive,-1,-0.349,0.276,False Negative
2013-09-26,1698.670,-0.407,0.349,0.074,-0.657,0.063,2.758,-1.000,0.504,1,-0.407,-0.213,False Positive,-1,0.407,0.213,True Negative
2013-09-27,1691.750,-0.603,-0.407,-0.060,-0.593,-0.763,2.216,-1.000,0.517,1,-0.603,-0.239,False Positive,-1,0.603,0.239,True Negative
2013-09-30,1681.550,0.800,-0.603,-1.008,-0.935,-2.548,1.594,1.000,0.543,1,0.800,-0.027,True Positive,1,0.800,0.347,True Positive
2013-10-01,1695.000,-0.067,0.800,0.192,0.132,-1.587,1.393,-1.000,0.521,1,-0.067,0.014,False Positive,-1,0.067,0.306,True Negative
2013-10-02,1693.870,-0.898,-0.067,0.733,-0.283,-0.938,0.587,-1.000,0.508,1,-0.898,-0.235,False Positive,-1,0.898,0.555,True Negative
2013-10-03,1678.660,0.705,-0.898,-0.964,-0.774,-1.362,-0.620,1.000,0.524,1,0.705,-0.013,True Positive,1,0.705,0.615,True Positive
2013-10-04,1690.500,-0.851,0.705,-0.199,0.532,-0.408,0.421,-1.000,0.509,1,-0.851,-0.062,False Positive,-1,0.851,0.664,True Negative
2013-10-07,1676.120,-1.233,-0.851,-0.151,-1.114,-0.984,-0.703,-1.000,0.511,1,-1.233,-0.469,False Positive,1,-1.233,0.258,False Positive
2013-10-08,1655.450,0.057,-1.233,-2.073,-2.268,-2.544,-2.483,1.000,0.535,1,0.057,-0.444,True Positive,1,0.057,0.256,True Positive
2013-10-09,1656.400,2.183,0.057,-1.177,-1.326,-2.090,-2.837,1.000,0.520,1,2.183,0.172,True Positive,1,2.183,0.513,True Positive
2013-10-10,1692.560,0.629,2.183,2.242,0.122,0.655,-1.910,1.000,0.462,-1,-0.629,-0.095,False Negative,-1,-0.629,0.246,False Negative
2013-10-11,1703.200,0.407,0.629,2.825,1.616,0.484,-1.111,1.000,0.475,-1,-0.407,-0.006,False Negative,-1,-0.407,-0.006,False Negative
2013-10-14,1710.140,-0.706,0.407,1.039,3.304,0.961,0.013,-1.000,0.496,-1,0.706,0.382,True Negative,-1,0.706,0.382,True Negative
2013-10-15,1698.060,1.383,-0.706,-0.302,2.515,1.156,-0.222,1.000,0.504,1,1.383,0.647,True Positive,-1,-1.383,0.094,False Negative
2013-10-16,1721.540,0.674,1.383,0.667,1.712,1.836,1.421,1.000,0.481,-1,-0.674,0.076,False Negative,-1,-0.674,-0.477,False Negative
2013-10-17,1733.150,0.655,0.674,2.066,1.758,3.403,2.385,1.000,0.458,-1,-0.655,0.071,False Negative,-1,-0.655,-0.483,False Negative
2013-10-18,1744.500,0.009,0.655,1.334,2.009,5.379,2.698,1.000,0.442,-1,-0.009,0.150,False Negative,-1,-0.009,-0.403,False Negative
2013-10-21,1744.660,0.574,0.009,0.664,2.744,5.328,3.128,1.000,0.456,-1,-0.574,-0.106,False Negative,-1,-0.574,-0.659,False Negative
2013-10-22,1754.670,-0.472,0.574,0.583,1.924,3.670,4.348,-1.000,0.474,-1,0.472,-0.288,True Negative,-1,0.472,-0.288,True Negative
2013-10-23,1746.380,0.326,-0.472,0.099,0.763,2.535,3.031,1.000,0.486,-1,-0.326,-0.218,False Negative,-1,-0.326,-0.218,False Negative
2013-10-24,1752.070,0.439,0.326,-0.148,0.434,2.452,3.436,1.000,0.485,-1,-0.439,-0.175,False Negative,-1,-0.439,-0.175,False Negative
2013-10-25,1759.770,0.133,0.439,0.767,0.866,3.634,4.832,1.000,0.470,-1,-0.133,-0.200,False Negative,-1,-0.133,-0.200,False Negative
2013-10-28,1762.110,0.558,0.133,0.573,0.424,2.357,4.236,1.000,0.484,-1,-0.558,-0.197,False Negative,-1,-0.558,-0.197,False Negative
2013-10-29,1771.950,-0.488,0.558,0.692,1.464,2.239,5.717,-1.000,0.492,-1,0.488,-0.194,True Negative,-1,0.488,-0.194,True Negative
2013-10-30,1763.310,-0.384,-0.488,0.068,0.642,1.078,6.515,-1.000,0.514,1,-0.384,-0.205,False Positive,-1,0.384,-0.052,True Negative
2013-10-31,1756.540,0.290,-0.384,-0.870,-0.184,0.681,6.046,1.000,0.520,1,0.290,-0.059,True Positive,-1,-0.290,-0.022,False Negative
2013-11-01,1761.640,0.357,0.290,-0.095,-0.027,0.397,4.081,1.000,0.509,1,0.357,0.039,True Positive,-1,-0.357,-0.067,False Negative
2013-11-04,1767.930,-0.281,0.357,0.648,-0.227,1.234,3.800,-1.000,0.491,-1,0.281,0.206,True Negative,-1,0.281,0.101,True Negative
2013-11-05,1762.970,0.427,-0.281,0.075,-0.019,0.622,3.089,1.000,0.504,1,0.427,0.194,True Positive,-1,-0.427,-0.082,False Negative
2013-11-06,1770.490,-1.318,0.427,0.145,0.794,0.609,4.265,-1.000,0.509,1,-1.318,0.007,False Positive,-1,1.318,0.105,True Negative
2013-11-07,1747.150,1.343,-1.318,-0.897,-0.823,-0.849,1.488,1.000,0.525,1,1.343,0.218,True Positive,1,1.343,0.432,True Positive
2013-11-08,1770.610,0.072,1.343,0.007,0.152,-0.076,2.161,1.000,0.504,1,0.072,0.161,True Positive,-1,-0.072,0.489,False Negative
2013-11-11,1771.890,-0.237,0.072,1.416,0.506,0.487,1.570,-1.000,0.492,-1,0.237,0.152,True Negative,-1,0.237,0.480,True Negative
2013-11-12,1767.690,0.810,-0.237,-0.165,-0.158,0.635,1.320,1.000,0.500,-1,-0.810,-0.095,False Negative,-1,-0.810,0.403,False Negative
2013-11-13,1782.000,0.484,0.810,0.571,1.995,1.156,1.558,1.000,0.494,-1,-0.484,0.072,False Negative,-1,-0.484,0.043,False Negative
2013-11-14,1790.620,0.422,0.484,1.297,1.130,1.283,2.533,1.000,0.487,-1,-0.422,-0.281,False Negative,-1,-0.422,-0.310,False Negative
2013-11-15,1798.180,-0.370,0.422,0.908,1.484,1.997,2.632,-1.000,0.484,-1,0.370,-0.222,True Negative,-1,0.370,-0.222,True Negative
2013-11-18,1791.530,-0.204,-0.370,0.051,1.349,1.188,1.805,-1.000,0.501,1,-0.204,-0.310,False Positive,-1,0.204,-0.228,True Negative
2013-11-19,1787.870,-0.364,-0.204,-0.573,0.329,2.331,1.462,-1.000,0.485,-1,0.364,-0.075,True Negative,-1,0.364,0.006,True Negative
2013-11-20,1781.370,0.813,-0.364,-0.567,-0.517,0.608,0.532,1.000,0.500,-1,-0.813,-0.141,False Negative,-1,-0.813,-0.059,False Negative
2013-11-21,1795.850,0.496,0.813,0.446,-0.130,1.352,1.845,1.000,0.484,-1,-0.496,-0.156,False Negative,-1,-0.496,-0.074,False Negative
2013-11-22,1804.760,-0.126,0.496,1.313,0.738,2.097,2.745,-1.000,0.476,-1,0.126,-0.205,True Negative,-1,0.126,-0.123,True Negative
2013-11-25,1802.480,0.015,-0.126,0.369,0.817,1.149,2.318,1.000,0.497,-1,-0.015,-0.167,False Negative,-1,-0.015,-0.167,False Negative
